🇨🇳 4K & 8K频道,#genre#
深圳卫视-7.7M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000176/1.m3u8
天津卫视-7.7M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000249/1.m3u8
浙江卫视-7.7M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000248/1.m3u8
中国教育1-7.7M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000481/1.m3u8
重庆卫视-7.7M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000523/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000197/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000198/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000199/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000203/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000204/1.m3u8
百视通-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000340/1.m3u8
BesTV体育赛事-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000201/1.m3u8
BesTV中国戏曲-8.5M1080,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000181/1.m3u8
4KUHD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/1.m3u8
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV11,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8
CCTV13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV15,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/1.m3u8
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8
新海南,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010090/1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8
古装剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010004/1.m3u8
家庭剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010074/1.m3u8
潮妈辣婆,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010005/1.m3u8
动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
爱情喜剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010000/1.m3u8
东北热剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010021/1.m3u8
欢乐剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010025/1.m3u8
惊悚悬疑,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010077/1.m3u8
怡伴健康,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010082/1.m3u8
军事评论,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010080/1.m3u8
精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/1.m3u8
超级综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010062/1.m3u8
超级电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010064/1.m3u8
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8
军旅剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010079/1.m3u8
电子竞技,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010084/1.m3u8
金牌综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010086/1.m3u8
精品纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010076/1.m3u8
精品大剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010072/1.m3u8
中国功夫,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010087/1.m3u8
超级电视剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010065/1.m3u8
农业致富,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010085/1.m3u8
纪实人文,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010067/1.m3u8

桂林移动4M,#genre#
凤凰资讯,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1
凤凰中文,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
咪咕4K,http://39.135.41.243/PLTV/88888888/224/3221226716/index.m3u8?
咪咕4K,http://39.135.46.246:6610/PLTV/77777777/224/3221225863/index.m3u8?
CCTV1,http://39.135.46.246:6610/PLTV/77777777/224/3221225888/index.m3u8?
CCTV2,http://39.135.46.246:6610/PLTV/77777777/224/3221225657/index.m3u8?
CCTV3,http://39.135.46.246:6610/PLTV/77777777/224/3221225713/index.m3u8?
CCTV4,http://39.135.46.246:6610/PLTV/77777777/224/3221225761/index.m3u8?
CCTV5 11M,http://39.135.46.246:6610/PLTV/77777777/224/3221225801/index.m3u8?
CCTV5,http://39.135.46.246:6610/PLTV/77777777/224/3221225660/index.m3u8?
CCTV5+,http://39.135.46.246:6610/PLTV/77777777/224/3221225712/index.m3u8?
CCTV6,http://39.135.46.246:6610/PLTV/77777777/224/3221225715/index.m3u8?
CCTV7,http://39.135.46.246:6610/PLTV/77777777/224/3221225700/index.m3u8?
CCTV8,http://39.135.46.246:6610/PLTV/77777777/224/3221225716/index.m3u8?
CCTV9,http://39.135.46.246:6610/PLTV/77777777/224/3221225663/index.m3u8?
CCTV10,http://39.135.46.246:6610/PLTV/77777777/224/3221225704/index.m3u8?
CCTV11,http://39.135.46.246:6610/PLTV/77777777/224/3221225739/index.m3u8?
CCTV12,http://39.135.46.246:6610/PLTV/77777777/224/3221225645/index.m3u8?
CCTV13,http://39.135.46.246:6610/PLTV/77777777/224/3221225742/index.m3u8?
CCTV13,http://39.135.46.246:6610/PLTV/77777777/224/3221225759/index.m3u8?
CCTV14,http://39.135.46.246:6610/PLTV/77777777/224/3221225648/index.m3u8?
CCTV15,http://39.135.46.246:6610/PLTV/77777777/224/3221225693/index.m3u8?
CCTV16,http://39.135.46.246:6610/PLTV/77777777/224/3221225956/index.m3u8?
CCTV17,http://39.135.46.246:6610/PLTV/77777777/224/3221225766/index.m3u8?
东方卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225718/index.m3u8?
北京卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225651/index.m3u8?
天津卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225675/index.m3u8?
安徽卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225701/index.m3u8?
山东卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225672/index.m3u8?
广东卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225666/index.m3u8?
江苏卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225722/index.m3u8?
浙江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225731/index.m3u8?
深圳卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225725/index.m3u8?
湖北卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225721/index.m3u8?
湖南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225719/index.m3u8?
辽宁卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225779/index.m3u8?
重庆卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225745/index.m3u8?
黑龙江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225734/index.m3u8?
NewTV中国功夫,http://39.135.46.246:6610/PLTV/77777777/224/3221225690/index.m3u8?
NewTV军事评论,http://39.135.46.246:6610/PLTV/77777777/224/3221225749/index.m3u8?
NewTV军旅剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225727/index.m3u8?
NewTV农业致富,http://39.135.46.246:6610/PLTV/77777777/224/3221225687/index.m3u8?
NewTV动作电影,http://39.135.46.246:6610/PLTV/77777777/224/3221225703/index.m3u8?
NewTV古装剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225706/index.m3u8?
NewTV家庭剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225743/index.m3u8?
NewTV怡伴健康,http://39.135.46.246:6610/PLTV/77777777/224/3221225684/index.m3u8?
NewTV惊悚悬疑,http://39.135.46.246:6610/PLTV/77777777/224/3221225746/index.m3u8?
NewTV明星大片,http://39.135.46.246:6610/PLTV/77777777/224/3221225733/index.m3u8?
NewTV武搏世界,http://39.135.46.246:6610/PLTV/77777777/224/3221225758/index.m3u8?
NewTV海外剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225763/index.m3u8?
NewTV潮妈辣婆,http://39.135.46.246:6610/PLTV/77777777/224/3221225709/index.m3u8?
NewTV爱情喜剧,http://39.135.46.246:6610/PLTV/77777777/224/3221225698/index.m3u8?
NewTV精品体育,http://39.135.46.246:6610/PLTV/77777777/224/3221225724/index.m3u8?
NewTV精品大剧,http://39.135.46.246:6610/PLTV/77777777/224/3221225737/index.m3u8?
NewTV精品纪录,http://39.135.46.246:6610/PLTV/77777777/224/3221225681/index.m3u8?
NewTV金牌综艺,http://39.135.46.246:6610/PLTV/77777777/224/3221225755/index.m3u8?
黑莓电影,http://39.135.46.246:6610/PLTV/77777777/224/3221225740/index.m3u8?

贵港移动,#genre#
凤凰资讯,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226324/index.m3u8
凤凰中文,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
4K测试,http://39.135.33.12/PLTV/77777777/224/3221226852/index.m3u8
咪咕4K,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225863/index.m3u8
CCTV1,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225654/index.m3u8
CCTV2,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225657/index.m3u8
CCTV3,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8
CCTV4,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225761/index.m3u8
CCTV5,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225660/index.m3u8
CCTV5,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225712/index.m3u8
CCTV5 11M,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225801/index.m3u8
CCTV6,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225715/index.m3u8
CCTV7,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225700/index.m3u8
CCTV8,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225716/index.m3u8
CCTV9,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225663/index.m3u8
CCTV10,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225704/index.m3u8
CCTV11,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225739/index.m3u8
CCTV12,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225645/index.m3u8
CCTV13,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225742/index.m3u8
CCTV14,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225648/index.m3u8
CCTV15,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225693/index.m3u8
CCTV17,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225766/index.m3u8
天津卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225675/index.m3u8
安徽卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225701/index.m3u8
山东卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225672/index.m3u8
广东卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225666/index.m3u8
江苏卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225722/index.m3u8
浙江卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225731/index.m3u8
深圳卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225725/index.m3u8
湖北卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225721/index.m3u8
湖南卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225719/index.m3u8
辽宁卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225779/index.m3u8
重庆卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225745/index.m3u8
黑龙江卫视,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225734/index.m3u8
NewTV中国功夫,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225690/index.m3u8
NewTV军事评论,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225749/index.m3u8
NewTV军旅剧场,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225727/index.m3u8
NewTV农业致富,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225687/index.m3u8
NewTV动作电影,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225703/index.m3u8
NewTV古装剧场,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225706/index.m3u8
NewTV家庭剧场,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225743/index.m3u8
NewTV怡伴健康,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225684/index.m3u8
NewTV惊悚悬疑,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225746/index.m3u8
NewTV明星大片,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225733/index.m3u8
NewTV武搏世界,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225758/index.m3u8
NewTV海外剧场,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225763/index.m3u8
NewTV潮妈辣婆,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225709/index.m3u8
NewTV爱情喜剧,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225698/index.m3u8
NewTV精品体育,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225724/index.m3u8
NewTV精品大剧,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225737/index.m3u8
NewTV精品纪录,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225681/index.m3u8
NewTV金牌综艺,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225755/index.m3u8
黑莓电影,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225740/index.m3u8

南宁移动,#genre#
凤凰资讯,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226324/index.m3u8#http://39.135.33.12/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226324/index.m3u8
凤凰中文,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.12/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.12/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
4K测试,http://39.135.33.12/PLTV/77777777/224/3221226852/index.m3u8
CCTV1,http://39.135.33.12/PLTV/88888888/224/3221226764/index.m3u8
CCTV1,http://39.135.33.12/PLTV/88888888/224/3221226766/index.m3u8
CCTV1,http://39.135.33.12/PLTV/88888888/224/3221226789/index.m3u8
CCTV2,http://39.135.33.12/PLTV/77777777/224/3221226599/index.m3u8
CCTV4,http://39.135.33.12/PLTV/77777777/224/3221226584/index.m3u8
CCTV5,http://39.135.33.12/PLTV/77777777/224/3221226550/index.m3u8
CCTV5+,http://39.135.33.12/PLTV/77777777/224/3221226597/index.m3u8
CCTV6,http://39.135.33.12/PLTV/77777777/224/3221226601/index.m3u8
CCTV6,http://39.135.33.12/PLTV/88888888/224/3221226810/index.m3u8
CCTV7,http://39.135.33.12/PLTV/77777777/224/3221226536/index.m3u8
CCTV8,http://39.135.33.12/PLTV/77777777/224/3221226603/index.m3u8
CCTV9,http://39.135.33.12/PLTV/77777777/224/3221226552/index.m3u8
CCTV10,http://39.135.33.12/PLTV/77777777/224/3221226589/index.m3u8
CCTV11,http://39.135.33.12/PLTV/77777777/224/3221226639/index.m3u8
CCTV13,http://39.135.33.12/PLTV/77777777/224/3221226580/index.m3u8
CCTV14,http://39.135.33.12/PLTV/77777777/224/3221226591/index.m3u8
CCTV15,http://39.135.33.12/PLTV/77777777/224/3221226582/index.m3u8
CCTV17,http://39.135.33.12/PLTV/77777777/224/3221226610/index.m3u8
东方卫视,http://39.135.33.12/PLTV/77777777/224/3221226554/index.m3u8
北京卫视,http://39.135.33.12/PLTV/77777777/224/3221226544/index.m3u8
天津卫视,http://39.135.33.12/PLTV/77777777/224/3221226613/index.m3u8
安徽卫视,http://39.135.33.12/PLTV/77777777/224/3221226587/index.m3u8
山东卫视,http://39.135.33.12/PLTV/77777777/224/3221226609/index.m3u8
广东卫视,http://39.135.33.12/PLTV/77777777/224/3221226556/index.m3u8
江苏卫视,http://39.135.33.12/PLTV/77777777/224/3221226558/index.m3u8
浙江卫视,http://39.135.33.12/PLTV/77777777/224/3221226562/index.m3u8
深圳卫视,http://39.135.33.12/PLTV/77777777/224/3221226611/index.m3u8
湖北卫视,http://39.135.33.12/PLTV/77777777/224/3221226615/index.m3u8
湖南卫视,http://39.135.33.12/PLTV/77777777/224/3221226605/index.m3u8
辽宁卫视,http://39.135.33.12/PLTV/77777777/224/3221226594/index.m3u8
重庆卫视,http://39.135.33.12/PLTV/77777777/224/3221226586/index.m3u8
黑龙江卫视,http://39.135.33.12/PLTV/77777777/224/3221226564/index.m3u8
NewTV中国功夫,http://39.135.33.12/PLTV/77777777/224/3221226576/index.m3u8
NewTV军事评论,http://39.135.33.12/PLTV/77777777/224/3221226627/index.m3u8
NewTV军旅剧场,http://39.135.33.12/PLTV/77777777/224/3221226570/index.m3u8
NewTV农业致富,http://39.135.33.12/PLTV/77777777/224/3221226572/index.m3u8
NewTV动作电影,http://39.135.33.12/PLTV/77777777/224/3221226540/index.m3u8
NewTV古装剧场,http://39.135.33.12/PLTV/77777777/224/3221226595/index.m3u8
NewTV家庭剧场,http://39.135.33.12/PLTV/77777777/224/3221226621/index.m3u8
NewTV怡伴健康,http://39.135.33.12/PLTV/77777777/224/3221226631/index.m3u8
NewTV惊悚悬疑,http://39.135.33.12/PLTV/77777777/224/3221226568/index.m3u8
NewTV明星大片,http://39.135.33.12/PLTV/77777777/224/3221226635/index.m3u8
NewTV武搏世界,http://39.135.33.12/PLTV/77777777/224/3221226637/index.m3u8
NewTV海外剧场,http://39.135.33.12/PLTV/77777777/224/3221226665/index.m3u8
NewTV潮妈辣婆,http://39.135.33.12/PLTV/77777777/224/3221226542/index.m3u8
NewTV爱情喜剧,http://39.135.33.12/PLTV/77777777/224/3221226532/index.m3u8
NewTV精品体育,http://39.135.33.12/PLTV/77777777/224/3221226625/index.m3u8
NewTV精品大剧,http://39.135.33.12/PLTV/77777777/224/3221226617/index.m3u8
NewTV精品纪录,http://39.135.33.12/PLTV/77777777/224/3221226623/index.m3u8
NewTV金牌综艺,http://39.135.33.12/PLTV/77777777/224/3221226574/index.m3u8

IHOT,#genre#
iHOT爱院线,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱科幻,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱浪漫,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱喜剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱悬疑,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱赛车,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱奇谈,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281
